type,value,location,timestamp
audio,55.707527438419085,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,56.774678998244035,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,56.13411089312798,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,56.3883490889193,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,57.0626513841964,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,57.17138306059552,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,58.387485701836745,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,57.61309795566706,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,59.00413843117999,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,57.33043975004807,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:32:57Z
audio,52.38762326633431,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,59.670242990318975,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.32576563436999,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,57.02783646265501,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,57.552109332508515,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,58.13160019256912,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,58.71833410378069,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.82626262395411,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.42259313070297,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.55411982766475,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,58.04629115719125,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,58.223425343351316,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.85584150835734,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,57.529918997856235,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,56.71631093926942,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,59.19556903290243,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,55.39883053280653,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:20Z
audio,53.646865938079095,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,58.02898344122202,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,57.88666701010677,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,60.77263765276288,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,60.02216139873246,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,56.84056531444587,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,56.02556029825784,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,59.48097261858406,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,58.32629986702365,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,56.01349281358075,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,57.614958163883,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,57.303738654165706,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,59.68153155316046,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,61.21108905119998,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,58.2655372482094,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,56.50292674175106,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,57.65244806425747,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:33:45Z
audio,50.85354056831317,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.95648593495676,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,60.53175150398586,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,58.15302692030805,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.83719562711263,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,56.899171646602404,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.642326415970906,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.472987935515995,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,58.01106097993844,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.23884787941281,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,58.130086073893054,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,55.99741240248353,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,56.9224876651409,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.18817358218237,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,55.723631869141634,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,57.30767602291725,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:08Z
audio,51.20574701377093,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,57.35709031428735,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.94771821705216,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.59357222867011,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,58.022631186354666,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,55.12822215854031,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.28546217590148,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.06156820720606,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,59.544021421762494,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,58.07377014894246,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,58.86680340142502,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,55.90425694593276,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,55.954561019162384,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,60.474483040230716,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.324422674127064,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,56.520182287981655,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,57.48809715800989,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:29Z
audio,52.22449170259834,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,59.92003913997792,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,57.83170490446811,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,56.38728793115908,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,56.2500311971477,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,55.15092624015977,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,59.80328127336162,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,57.349219666729326,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,57.81514643084719,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,55.946004401100396,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,56.08535754259205,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,57.0699434753171,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,56.22762102626196,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,58.02369120262536,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,58.417509767469404,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,57.59517134221391,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:34:52Z
audio,50.59283181870739,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.33159137445304,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,56.81821208340901,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,58.937482407862554,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,58.59827737141963,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.996629367714675,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.842823990314194,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,56.76076815859979,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.32181966191555,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.59937571381165,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,56.72635230980222,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.012450807004285,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,58.64702331274604,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.30034781117019,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,57.85081112166337,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,59.507007908753465,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,59.77142075375596,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:15Z
audio,51.170998078339295,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,57.47572045107388,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,57.33174136312439,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,57.146025800928925,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,56.06791229620262,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,58.64320748238862,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,55.139749649305315,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,55.34765055359485,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,55.5340308609989,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,55.26926764103666,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,55.830819444998355,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,54.90559969921157,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,56.04172084419265,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,56.38988189759828,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,56.1190827163074,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,57.46717094717493,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:35:38Z
audio,51.44592078498934,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.89619517254728,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.80190608576501,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.428470921490145,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.217597794784126,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,59.124191636432855,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,58.07751255673023,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.87008448564984,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.95800823249566,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.968586383441554,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.691150163716244,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,58.946840864720194,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.19276452541377,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.98785513937799,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.28582780357823,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,56.37147510073977,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,57.86877409631135,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:01Z
audio,51.757620358579615,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,58.39190889201621,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,56.6248993092027,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,56.54993579707284,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,56.03181139632352,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.185920831755126,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.934227903970694,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,56.88090559383311,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.68000980737354,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.85654923048921,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,57.43513153057383,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.671523537052714,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,57.70253035500727,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,58.983613198873726,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,57.13878861534634,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,56.12415864268469,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,55.85874433564423,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:24Z
audio,52.15756482527691,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,54.515202485562085,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,56.39847797289371,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.764503347535836,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,57.055077754278216,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,56.2753566124368,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.563878709863424,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,56.62432408535231,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,56.257310134324996,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,58.485527796079644,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,57.97894801276955,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.860208097728105,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.63427317755754,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.94513477727487,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,56.40438537480867,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,55.82469635111888,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,57.55935878508315,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:36:46Z
audio,52.710512504787445,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,57.5639714562101,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,55.02481914222046,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,57.93187081414131,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.33539787586639,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,55.67302241493757,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,57.709187610107634,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,57.822129785104565,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,59.43810555554567,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.82196630806118,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.78936294581877,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.42977993386991,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,57.15282944093579,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.51103097911574,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,58.39649995637557,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,56.52923758476615,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:13Z
audio,52.48013968716328,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,56.688658363309926,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,58.10817412187685,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,59.09461921246362,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,56.773551593146784,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,55.71115736784826,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,55.12311459453754,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.36418906137504,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.38994215294351,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.0987778552141,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,56.76767846295918,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.61118657155262,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,58.22772635593679,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,58.03835068186281,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.311077530830595,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,57.35120578962789,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,55.51171888126798,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:35Z
audio,48.6662717326865,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,54.64718297029691,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,55.959852943322915,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,55.61252501120974,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.07823452848299,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,56.08453139638868,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.61022359011015,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,55.70734733355488,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.32659291563514,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.418463280200555,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,58.277975555464316,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.33616536866904,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.245880449660405,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,58.87266587770917,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,55.65243572796412,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,57.511983909873834,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,55.46990108143095,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:37:58Z
audio,52.95086761061918,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,57.342789238700725,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,56.789338589886675,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,57.20484152384622,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.77697153732928,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.37702954489602,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.94182884391357,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.30741708809038,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.83692472900406,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,57.21922736857764,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,59.372869172689406,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,57.88174590694599,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,57.94170172335592,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.90832080220529,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,55.60052446186419,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,56.57557169369237,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,56.454346154844885,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:23Z
audio,51.0918917883792,IGA Marché Tellier Sainte Dorothee,2026-06-12T13:38:46Z
