type,value,location,timestamp
audio,51.11753084122831,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:32Z
audio,48.63014585493741,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:32Z
audio,50.07114329184893,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:32Z
audio,51.247236852661004,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:32Z
audio,49.111991568718494,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:32Z
audio,43.64706352125641,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,47.12735788057549,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,47.709849389674474,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,50.65509370174502,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,52.096905042666165,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,50.755005011054976,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,48.182920314438135,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,48.388702078464256,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,49.563487458160154,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,48.15921786822726,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,47.012224544000944,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,47.82512868695767,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,46.98085707084013,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,48.39461288749219,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,49.34462173437027,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,49.571723469012596,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,48.43899257420624,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:39:54Z
audio,44.447365943926044,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.76483234762115,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,51.121275068374565,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,50.435222472768196,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.34824775608686,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.021009360348614,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,48.9911315492738,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,50.400957346889285,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.77685632104067,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.48559572709197,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,45.59318377721064,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,50.29396806988876,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,50.67382374272735,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.603706508779,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,49.52546751705423,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,47.870255173554845,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,50.414125553534305,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:16Z
audio,41.751174919482736,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,45.113151373207,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,47.708927497436264,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,51.25195424235335,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,50.46229907861842,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,48.634955454408946,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,50.60526842109273,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,47.45023771136897,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,50.087121214089095,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,50.05996062856694,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,48.784903853507416,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,48.852722272034285,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,46.815050279347005,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,48.49245725874284,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,49.85051226634245,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,47.78551221461905,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,48.10409574829664,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:37Z
audio,44.57511058842626,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,45.90231826259901,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,48.63993442715281,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,50.22661716506026,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,49.31129274056822,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,50.63933414327414,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,46.5523521518364,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,48.11612819970196,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,48.868632556297705,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,49.544282190087465,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,51.35949676607517,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,48.54063052094689,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,47.99657514349895,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,51.124464942901966,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,49.90359715434391,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,48.77125240339283,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:40:59Z
audio,42.99373284609551,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,51.29675130190488,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.53144717645857,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.046919117211466,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.08707862869886,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,50.807352342953855,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,50.72915358411923,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.796199828511476,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,47.561659566234894,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,50.24068619528036,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,51.18562452866022,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,50.23493326603522,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.982086539046115,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,48.059333476114894,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,49.88361158931967,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,50.46239471617261,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,49.320933168030635,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:19Z
audio,42.65230134926956,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,50.37881314807349,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,50.52464874665403,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,48.68370653992198,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,47.01530373783237,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,48.84555580363167,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
